User_ID,Age,Gender,Location,Occupation,Marital_Status,Education_Level,Income_Level,Device_Type,App_Download_Source,Region,App_Name,Screen_Time,Session_Count,Notifications_Received,Time_Spent_Per_Session,App_Installs,App_Version,Usage_Patterns,Peak_Usage_Times,Break_Intervals,Usage_Frequency,App_Addiction_Level,Engagement_Level,Social_Interaction,App_Purpose,Content_Type,Average_Interaction_Time,Sleep_Disruption,Distraction_Level
U3868,32,Unknown,North Sheri,Unemployed,Single,High School,Low,Android,Apple Store,East,Instagram,132,3,23,7,Yes,Latest,Rare,Night,None,Monthly,92,84,94,Work,Photos,25,5,3
U3869,52,Male,Elliottmouth,Student,Married,Postgraduate,Low,iOS,Other,West,Facebook,48,Invalid,18,7,Yes,v1.0,Rare,Afternoon,None,Weekly,97,4,270,Education,Photos,14,5,1
U3870,23,Other,Rickeyview,Unemployed,Married,Undergraduate,Middle,Android,Apple Store,West,Facebook,91,Invalid,46,5,No,v1.1,Rare,Morning,None,Monthly,4,85,189,News,Stories,8,6,3
U3871,35,Other,New Jose,Unemployed,Married,High School,Low,iOS,Other,South,Instagram,200,2,13,14,No,v1.1,Binge,Afternoon,5 mins every hour,Daily,32,85,173,Work,Stories,17,7,7
U3872,59,Other,Gallegosfort,Retired,Widowed,Postgraduate,Middle,Android,Google Play,South,WhatsApp,202,8,22,5,Yes,Beta,Regular,Evening,5 mins every hour,Daily,16,14,72,News,Text Posts,22,1,2
U3873,56,Female,Port Kristietown,Unemployed,Married,High School,High,Tablet,Other,North,TikTok,36,15,45,24,Invalid,v1.1,Regular,Evening,5 mins every hour,Daily,Invalid,25,310,Socializing,Stories,23,7,2
U3874,29,Other,Tylerbury,Student,Single,Postgraduate,Low,Tablet,Other,East,TikTok,69,4,0,9,No,Beta,Binge,Morning,None,Daily,Invalid,74,298,Work,Photos,5,6,9
U3875,50,Other,East Sarahborough,Retired,Widowed,Postgraduate,Middle,Android,Other,North,WhatsApp,191,12,17,19,Yes,v1.0,Regular,Evening,10 mins every hour,Daily,51,31,15,Work,Photos,8,10,10
U3876,30,Female,Rogershire,Unemployed,Married,Postgraduate,Low,iOS,Apple Store,South,WhatsApp,207,9,49,16,Invalid,Beta,Rare,Night,5 mins every hour,Weekly,9999,67,302,Entertainment,Videos,6,10,1
U3877,22,Other,Stewartport,Retired,Married,High School,High,Tablet,Apple Store,West,TikTok,299,9999,47,17,Yes,Latest,Regular,Evening,5 mins every hour,Monthly,Invalid,28,167,Entertainment,Stories,9,7,8
U3878,26,Other,Johnburgh,Student,Married,Postgraduate,Low,Android,Other,West,Twitter,268,9,18,21,Yes,v1.0,Binge,Morning,None,Monthly,21,48,354,News,Videos,25,5,1
U3879,34,Male,East Timothy,Unemployed,Married,Postgraduate,Middle,Tablet,Other,East,WhatsApp,274,12,45,9,No,v1.1,Regular,Night,5 mins every hour,Monthly,30,16,391,Education,Text Posts,22,2,8
U3880,27,Female,Coxland,Retired,Married,Undergraduate,Low,Tablet,Apple Store,South,Instagram,136,11,10,19,Yes,v1.0,Rare,Night,10 mins every hour,Monthly,14,13,216,Work,Photos,9,10,8
U3881,19,Other,South Leah,Professional,Married,High School,High,Tablet,Apple Store,West,TikTok,Invalid,9999,22,20,Yes,v1.0,Regular,Evening,10 mins every hour,Weekly,65,42,256,Socializing,Stories,29,4,4
U3882,26,Female,Mooremouth,Retired,Married,Postgraduate,Low,iOS,Other,West,Instagram,9999,6,18,28,No,Beta,Binge,Afternoon,10 mins every hour,Daily,9999,47,56,News,Photos,25,3,1
U3883,42,Male,East Davidfort,Student,Single,Postgraduate,Middle,Tablet,Other,North,WhatsApp,153,9,30,16,Yes,Latest,Rare,Night,5 mins every hour,Daily,45,28,367,Work,Text Posts,19,7,4
U3884,99,Male,Lake Michaelshire,Unemployed,Single,Postgraduate,Middle,iOS,Other,West,Instagram,131,Invalid,45,12,No,v1.0,Binge,Night,5 mins every hour,Monthly,9999,100,136,Entertainment,Photos,12,3,10
U3885,45,Male,Randyton,Student,Widowed,Postgraduate,High,Android,Google Play,North,Instagram,128,9999,34,21,Yes,Latest,Binge,Morning,5 mins every hour,Weekly,10,21,427,Work,Photos,7,7,9
U3886,47,Female,Gwendolynbury,Retired,Single,High School,High,Tablet,Apple Store,West,Facebook,101,17,48,17,Yes,Latest,Regular,Afternoon,10 mins every hour,Daily,57,13,498,Work,Stories,5,2,1
U3887,57,Other,Port Michael,Professional,Married,Postgraduate,Low,iOS,Google Play,North,Twitter,290,9999,44,18,No,v1.1,Regular,Afternoon,10 mins every hour,Weekly,51,62,330,News,Text Posts,15,0,4
U3888,48,Male,Codymouth,Retired,Single,Undergraduate,High,iOS,Other,East,Twitter,45,7,21,16,Yes,v1.1,Regular,Morning,5 mins every hour,Monthly,9999,28,367,Education,Stories,6,2,7
U3889,-1,Female,Davidside,Unemployed,Widowed,Postgraduate,Low,Tablet,Other,East,Twitter,218,14,34,6,No,v1.1,Rare,Afternoon,5 mins every hour,Monthly,79,89,170,Entertainment,Photos,24,8,5
U3890,Invalid,Other,Youngport,Retired,Single,High School,Low,iOS,Google Play,North,Instagram,175,13,44,19,No,v1.2,Binge,Evening,None,Weekly,90,36,456,Entertainment,Stories,17,1,7
U3891,37,Male,Aaronview,Retired,Married,Undergraduate,High,iOS,Apple Store,West,WhatsApp,Invalid,5,4,14,No,v1.0,Binge,Evening,None,Daily,53,95,20,Entertainment,Stories,11,1,9
U3892,48,Female,West Bryan,Retired,Married,Postgraduate,Low,iOS,Google Play,West,Facebook,145,9,3,14,Yes,v1.2,Rare,Morning,5 mins every hour,Weekly,20,32,71,Entertainment,Stories,14,5,9
U3893,99,Male,New Rodney,Student,Single,High School,Middle,Android,Apple Store,North,Twitter,224,19,42,15,No,Beta,Rare,Morning,5 mins every hour,Monthly,91,6,469,Socializing,Text Posts,12,7,6
U3894,51,Other,North Robertborough,Retired,Single,Postgraduate,Low,Tablet,Google Play,East,Twitter,270,9,15,24,No,v1.2,Regular,Evening,5 mins every hour,Daily,42,34,298,Work,Text Posts,8,5,8
U3895,18,Female,North Christineland,Unemployed,Married,Undergraduate,Low,Tablet,Other,East,TikTok,263,Invalid,6,27,No,v1.2,Regular,Evening,10 mins every hour,Daily,55,100,391,Education,Text Posts,10,4,9
U3896,47,Female,Kathleenton,Retired,Single,Postgraduate,Middle,iOS,Other,West,Instagram,9999,15,22,28,Yes,Latest,Binge,Night,10 mins every hour,Weekly,23,74,207,News,Stories,23,9,3
U3897,50,Other,East Saraland,Unemployed,Single,Postgraduate,High,Tablet,Google Play,West,Twitter,9999,9999,49,25,Yes,Latest,Rare,Night,10 mins every hour,Daily,Invalid,73,499,News,Photos,19,9,4
U3898,Invalid,Female,Abigailmouth,Retired,Married,Undergraduate,Low,iOS,Apple Store,South,Facebook,76,13,13,6,Yes,Latest,Rare,Evening,None,Weekly,82,100,210,Socializing,Text Posts,26,0,1
U3899,Invalid,Female,Janicetown,Unemployed,Married,High School,High,Tablet,Other,West,WhatsApp,101,4,9,17,No,v1.2,Regular,Afternoon,5 mins every hour,Daily,Invalid,52,153,Work,Photos,22,8,6
U3900,23,Female,New Christina,Retired,Single,High School,High,Android,Apple Store,West,WhatsApp,246,6,11,27,Yes,v1.2,Rare,Night,None,Monthly,37,60,446,News,Photos,19,0,3
U3901,99,Unknown,Oscarborough,Professional,Single,Undergraduate,Middle,Android,Apple Store,South,Facebook,201,9,20,25,No,v1.2,Regular,Evening,10 mins every hour,Weekly,46,93,80,Socializing,Text Posts,12,10,8
U3902,41,Male,North Jamesburgh,Retired,Widowed,High School,High,Android,Other,South,Twitter,9999,3,11,17,No,Beta,Rare,Afternoon,10 mins every hour,Weekly,9999,38,199,Socializing,Text Posts,28,1,4
U3903,28,Male,Lake Brenda,Retired,Single,Undergraduate,Middle,Tablet,Other,West,TikTok,248,9999,41,10,No,v1.0,Regular,Evening,None,Daily,4,39,482,Entertainment,Text Posts,14,2,6
U3904,33,Male,Haleyland,Unemployed,Married,Undergraduate,Low,Android,Other,West,TikTok,238,10,36,24,No,v1.1,Regular,Night,None,Weekly,23,83,39,Entertainment,Stories,15,7,6
U3905,56,Other,Randyland,Student,Single,Postgraduate,High,iOS,Other,South,Facebook,35,3,16,29,Yes,Beta,Rare,Afternoon,10 mins every hour,Monthly,100,82,293,Work,Stories,23,1,9
U3906,99,Female,Port Lori,Retired,Single,High School,Middle,Android,Other,South,Instagram,95,2,35,8,No,v1.1,Regular,Evening,10 mins every hour,Weekly,9999,57,241,Entertainment,Photos,15,7,1
U3907,39,Other,South Steven,Student,Married,High School,High,Android,Google Play,East,Twitter,74,9999,11,5,No,v1.2,Regular,Evening,5 mins every hour,Weekly,20,69,49,News,Text Posts,29,1,9
U3908,21,Female,Lake Stephanie,Retired,Widowed,Undergraduate,Middle,iOS,Google Play,East,WhatsApp,Invalid,5,40,29,No,v1.2,Rare,Night,10 mins every hour,Daily,20,87,102,Entertainment,Text Posts,8,0,7
U3909,99,Female,Lake Megan,Retired,Widowed,High School,High,iOS,Google Play,East,Instagram,Invalid,10,27,27,No,v1.2,Rare,Afternoon,10 mins every hour,Weekly,87,47,158,Work,Photos,12,0,7
U3910,25,Unknown,Ronaldbury,Professional,Married,Postgraduate,Low,iOS,Google Play,North,Facebook,56,13,3,10,Yes,Latest,Binge,Afternoon,None,Daily,97,30,390,Education,Stories,16,9,8
U3911,Invalid,Male,Jamesburgh,Student,Married,High School,High,iOS,Google Play,West,Twitter,158,19,19,19,Yes,Latest,Binge,Evening,None,Daily,52,57,47,News,Videos,10,10,9
U3912,46,Female,Pamelaville,Student,Single,High School,Low,Android,Other,West,WhatsApp,233,3,46,12,Yes,v1.2,Binge,Night,10 mins every hour,Daily,29,96,164,Socializing,Videos,26,3,6
U3913,Invalid,Female,North Martinchester,Unemployed,Married,Undergraduate,Low,Tablet,Apple Store,West,Instagram,34,Invalid,5,6,No,Beta,Regular,Afternoon,5 mins every hour,Daily,9999,99,205,Work,Stories,29,6,5
U3914,50,Male,Smithhaven,Retired,Married,Postgraduate,Low,iOS,Apple Store,South,Facebook,205,2,31,23,No,v1.0,Binge,Afternoon,None,Daily,61,13,63,News,Photos,16,5,4
U3915,54,Male,Garciaberg,Student,Single,High School,Low,iOS,Apple Store,South,WhatsApp,281,16,36,19,No,Latest,Regular,Night,10 mins every hour,Weekly,94,11,412,Work,Text Posts,5,2,7
U3916,99,Other,Allenbury,Retired,Single,High School,Low,Android,Google Play,West,Facebook,Invalid,9999,22,29,No,v1.1,Binge,Night,5 mins every hour,Daily,42,93,444,Socializing,Photos,10,0,10
U3917,99,Other,Calhounberg,Unemployed,Married,Postgraduate,Low,Android,Apple Store,East,Facebook,9999,16,43,23,No,Latest,Binge,Afternoon,5 mins every hour,Weekly,3,10,259,Work,Photos,18,10,10
U3918,29,Other,South Sharonberg,Retired,Married,High School,Low,Tablet,Google Play,North,TikTok,166,9,3,6,Yes,Latest,Regular,Evening,None,Daily,0,32,289,Work,Photos,8,8,6
U3919,20,Other,Julieborough,Retired,Widowed,Undergraduate,Low,Android,Google Play,North,Facebook,99,2,27,14,No,Beta,Rare,Afternoon,None,Daily,35,52,425,Work,Text Posts,18,1,3
U3920,99,Male,Curtisburgh,Professional,Widowed,High School,Low,Android,Other,East,Facebook,9999,19,5,18,Yes,Beta,Rare,Morning,10 mins every hour,Monthly,Invalid,35,96,News,Photos,28,8,1
U3921,Invalid,Other,East Lindaview,Professional,Single,Undergraduate,High,Tablet,Google Play,South,WhatsApp,175,12,44,18,No,Latest,Regular,Night,10 mins every hour,Monthly,94,7,282,News,Stories,20,6,1
U3922,41,Male,North Joshua,Retired,Single,High School,High,Tablet,Apple Store,North,WhatsApp,55,16,27,19,Yes,v1.1,Regular,Afternoon,10 mins every hour,Daily,72,19,445,Work,Stories,15,4,5
U3923,52,Other,Juanshire,Retired,Single,High School,High,Tablet,Other,West,WhatsApp,55,1,23,11,Yes,v1.2,Regular,Evening,10 mins every hour,Daily,56,90,349,Entertainment,Stories,19,3,6
U3924,50,Female,Michaelport,Student,Single,Undergraduate,High,Android,Google Play,North,WhatsApp,Invalid,6,23,19,No,Latest,Regular,Evening,10 mins every hour,Monthly,27,37,454,Education,Text Posts,7,8,2
U3925,21,Male,Port Wendyland,Retired,Single,High School,Low,Android,Apple Store,East,TikTok,9999,9999,44,5,No,Latest,Binge,Evening,None,Monthly,25,53,415,Work,Stories,10,1,1
U3926,45,Other,New Brittany,Retired,Single,High School,Middle,iOS,Apple Store,West,Instagram,44,10,36,28,Yes,Latest,Regular,Morning,5 mins every hour,Weekly,54,32,32,News,Photos,28,2,1
U3927,-1,Other,Farmerfurt,Unemployed,Single,High School,Low,iOS,Google Play,South,TikTok,9999,8,0,24,No,Beta,Binge,Morning,None,Monthly,0,37,49,News,Stories,19,1,8
U3928,44,Invalid,West Erinmouth,Unemployed,Single,High School,Middle,Tablet,Google Play,North,WhatsApp,86,8,25,25,No,v1.1,Binge,Evening,None,Weekly,42,67,488,News,Videos,24,4,4
U3929,48,Female,Boydhaven,Student,Married,Undergraduate,Low,Android,Apple Store,South,Twitter,249,17,2,5,Yes,Latest,Binge,Afternoon,None,Monthly,69,31,110,Entertainment,Videos,20,2,10
U3930,26,Female,West Robert,Unemployed,Single,High School,Low,Tablet,Other,South,Instagram,184,8,8,28,Yes,v1.0,Regular,Evening,10 mins every hour,Weekly,93,26,439,Entertainment,Stories,25,10,1
U3931,51,Female,Walkershire,Retired,Widowed,High School,High,Tablet,Google Play,North,Facebook,189,15,47,27,No,v1.1,Rare,Night,None,Monthly,4,28,287,Socializing,Stories,8,4,2
U3932,40,Female,Lake Daniellechester,Professional,Widowed,High School,Middle,Tablet,Other,West,WhatsApp,194,18,27,29,No,Latest,Rare,Afternoon,None,Weekly,89,47,339,Education,Videos,19,0,8
U3933,19,Other,Loriburgh,Student,Married,High School,Middle,Android,Google Play,West,Facebook,218,4,48,12,Yes,v1.0,Rare,Night,None,Daily,9999,20,212,Work,Photos,15,1,6
U3934,Invalid,Female,Alexanderhaven,Unemployed,Single,High School,Low,Android,Google Play,East,Facebook,9999,10,46,6,No,Beta,Regular,Night,None,Weekly,63,64,474,Education,Stories,19,3,7
U3935,Invalid,Unknown,Port Scottbury,Student,Married,Postgraduate,Middle,Tablet,Apple Store,East,Facebook,122,9999,9,27,Yes,Beta,Rare,Night,None,Monthly,84,25,176,Work,Stories,26,0,2
U3936,19,Other,Fernandezfurt,Retired,Widowed,High School,Low,Android,Apple Store,East,Facebook,61,10,24,18,Yes,Latest,Binge,Morning,10 mins every hour,Monthly,90,78,417,Socializing,Stories,8,5,8
U3937,Invalid,Invalid,Johnsonmouth,Retired,Widowed,High School,Low,Tablet,Apple Store,West,WhatsApp,272,13,18,19,Invalid,v1.2,Regular,Evening,5 mins every hour,Daily,99,78,311,Socializing,Stories,15,8,10
U3938,48,Female,Lake Joshualand,Student,Widowed,High School,Middle,Android,Apple Store,South,WhatsApp,147,13,25,12,Invalid,Latest,Regular,Afternoon,10 mins every hour,Weekly,Invalid,16,326,Work,Videos,20,8,7
U3939,46,Unknown,Davisstad,Student,Single,Undergraduate,Low,Android,Other,West,WhatsApp,163,10,34,8,Yes,v1.2,Regular,Evening,None,Weekly,8,32,182,News,Text Posts,12,6,2
U3940,33,Other,East Williammouth,Unemployed,Married,Postgraduate,High,Android,Google Play,North,WhatsApp,31,11,6,5,Yes,v1.1,Rare,Night,None,Weekly,85,60,446,Socializing,Photos,20,3,8
U3941,54,Female,Lake Bridget,Professional,Married,Postgraduate,Low,Tablet,Other,West,TikTok,Invalid,19,19,7,Yes,Latest,Rare,Afternoon,None,Weekly,50,15,259,Entertainment,Stories,9,9,3
U3942,44,Other,Holmesburgh,Retired,Widowed,Postgraduate,High,Android,Google Play,North,TikTok,217,9,1,23,No,Latest,Regular,Afternoon,10 mins every hour,Weekly,85,49,336,Work,Text Posts,21,7,8
U3943,41,Male,North Jeffrey,Professional,Widowed,Undergraduate,Middle,iOS,Other,East,Twitter,76,9,12,21,Yes,v1.0,Regular,Morning,5 mins every hour,Weekly,87,52,29,Work,Text Posts,25,3,5
U3944,24,Male,Evansberg,Professional,Widowed,Postgraduate,Low,Tablet,Google Play,West,Twitter,9999,3,38,16,No,Latest,Regular,Morning,10 mins every hour,Weekly,76,45,235,Socializing,Videos,10,10,4
U3945,Invalid,Male,New Donnaton,Retired,Married,Postgraduate,High,iOS,Google Play,North,WhatsApp,229,18,15,17,Yes,Latest,Regular,Morning,10 mins every hour,Monthly,7,100,487,News,Photos,20,9,10
U3946,47,Invalid,Jonathanville,Student,Widowed,High School,High,iOS,Other,North,Twitter,9999,4,36,25,No,v1.0,Regular,Night,10 mins every hour,Daily,3,97,363,News,Videos,14,1,5
U3947,-1,Other,North Kristenton,Professional,Widowed,High School,High,iOS,Apple Store,West,WhatsApp,150,9,38,9,Yes,Latest,Regular,Morning,None,Monthly,98,71,57,News,Photos,7,1,5
U3948,40,Male,Lake Nicoleville,Unemployed,Single,High School,High,Tablet,Other,West,WhatsApp,Invalid,1,44,12,Yes,v1.1,Binge,Night,5 mins every hour,Daily,Invalid,96,168,Entertainment,Text Posts,20,10,8
U3949,23,Female,North Manuelside,Professional,Single,High School,Middle,Tablet,Other,South,TikTok,49,6,33,22,No,Beta,Binge,Night,10 mins every hour,Daily,93,29,119,News,Text Posts,5,8,4
U3950,32,Male,Chaneymouth,Retired,Single,Postgraduate,Low,Android,Google Play,West,WhatsApp,206,Invalid,47,6,Yes,v1.1,Binge,Evening,10 mins every hour,Weekly,Invalid,33,317,Work,Photos,13,1,6
U3951,99,Unknown,Warnerchester,Student,Single,High School,High,iOS,Other,East,Facebook,164,13,8,17,Yes,Latest,Rare,Morning,10 mins every hour,Weekly,90,94,244,Socializing,Photos,6,9,4
U3952,-1,Other,South Melanie,Student,Single,Undergraduate,Low,Tablet,Google Play,East,Twitter,Invalid,9999,38,9,No,v1.2,Rare,Evening,None,Monthly,70,8,36,News,Videos,8,10,3
U3953,31,Other,Smithland,Unemployed,Married,High School,High,iOS,Google Play,North,Instagram,9999,Invalid,48,26,No,v1.2,Binge,Morning,None,Monthly,68,57,484,Education,Text Posts,11,3,1
U3954,20,Female,East Mary,Retired,Married,Undergraduate,Middle,Android,Other,South,WhatsApp,136,9999,44,22,Yes,v1.1,Binge,Morning,10 mins every hour,Monthly,9999,74,114,News,Photos,14,4,10
U3955,35,Female,Hallfort,Retired,Single,Postgraduate,High,Tablet,Apple Store,East,Instagram,92,14,8,8,Yes,v1.1,Binge,Afternoon,10 mins every hour,Weekly,9999,88,465,News,Videos,14,4,9
U3956,38,Other,Brookshaven,Student,Widowed,High School,Middle,Android,Apple Store,South,WhatsApp,45,15,32,7,No,v1.1,Rare,Afternoon,None,Daily,2,61,472,Entertainment,Photos,26,0,1
U3957,44,Other,Lake Michellechester,Student,Widowed,Undergraduate,Low,Tablet,Other,South,Facebook,289,4,31,21,Invalid,v1.2,Regular,Morning,10 mins every hour,Weekly,90,53,44,Work,Photos,22,0,9
U3958,28,Male,Sandrastad,Unemployed,Widowed,Postgraduate,High,Tablet,Google Play,South,TikTok,149,Invalid,33,24,No,v1.1,Rare,Morning,5 mins every hour,Daily,19,92,309,Entertainment,Stories,6,0,4
U3959,36,Female,Torresmouth,Retired,Widowed,High School,High,Android,Google Play,South,Twitter,135,4,14,7,Yes,Beta,Binge,Morning,None,Daily,10,15,190,Work,Stories,19,6,3
U3960,49,Male,Port James,Unemployed,Widowed,Postgraduate,High,Android,Google Play,South,TikTok,Invalid,16,10,5,Yes,Latest,Binge,Afternoon,5 mins every hour,Daily,34,52,96,Socializing,Stories,16,2,1
U3961,56,Other,Pierceshire,Professional,Married,High School,High,iOS,Other,East,Twitter,196,13,42,21,No,Latest,Regular,Evening,10 mins every hour,Weekly,0,78,421,Education,Stories,16,2,5
U3962,99,Male,Laurabury,Retired,Widowed,High School,Middle,iOS,Google Play,East,TikTok,267,3,42,26,Yes,Beta,Binge,Night,None,Monthly,44,86,316,Socializing,Videos,19,8,10
U3963,49,Invalid,Jamesstad,Retired,Single,Undergraduate,Low,Android,Other,South,Instagram,9999,9999,2,24,Yes,v1.0,Rare,Evening,10 mins every hour,Daily,30,74,86,Education,Text Posts,19,6,5
U3964,22,Female,Chadmouth,Student,Married,High School,High,Android,Apple Store,West,Instagram,Invalid,2,1,5,Yes,v1.1,Binge,Afternoon,None,Daily,42,43,255,News,Photos,19,10,8
U3965,-1,Other,East Leslie,Unemployed,Single,High School,Middle,iOS,Google Play,West,Facebook,86,7,23,8,No,v1.1,Rare,Night,10 mins every hour,Monthly,9999,43,448,Work,Videos,7,8,2
U3966,30,Female,East Anita,Student,Married,Postgraduate,High,Tablet,Google Play,East,Twitter,41,17,38,27,No,v1.1,Rare,Night,10 mins every hour,Daily,40,13,179,Socializing,Photos,5,9,9
U3967,42,Male,Port Ashley,Student,Married,Postgraduate,Low,Tablet,Other,South,TikTok,219,9,19,12,Yes,v1.2,Rare,Morning,5 mins every hour,Weekly,90,80,145,Socializing,Stories,5,8,8
U3968,49,Male,New Rachelmouth,Retired,Single,High School,Low,Tablet,Apple Store,North,Twitter,Invalid,11,26,6,Yes,Beta,Regular,Morning,10 mins every hour,Monthly,50,10,362,Entertainment,Photos,29,3,1
U3969,19,Other,West George,Professional,Widowed,Undergraduate,Low,Tablet,Other,East,WhatsApp,185,Invalid,19,15,No,v1.0,Regular,Evening,10 mins every hour,Monthly,Invalid,88,149,Socializing,Text Posts,6,4,8
U3970,99,Other,Vaughnland,Unemployed,Single,Undergraduate,Low,Android,Apple Store,South,Twitter,133,10,14,18,No,v1.0,Binge,Afternoon,5 mins every hour,Weekly,93,3,58,Work,Stories,24,5,8
U3971,52,Other,Port Scottland,Student,Widowed,Undergraduate,Low,Android,Google Play,South,TikTok,209,9999,1,14,No,v1.1,Rare,Evening,5 mins every hour,Monthly,54,24,123,Socializing,Videos,12,1,10
U3972,Invalid,Other,Lake Kevin,Professional,Widowed,High School,Low,Tablet,Google Play,West,Facebook,137,4,8,14,Yes,v1.1,Binge,Night,None,Daily,Invalid,85,156,News,Videos,16,4,10
U3973,36,Invalid,Port Johntown,Student,Single,High School,Low,Tablet,Apple Store,South,Instagram,91,15,41,19,No,v1.2,Binge,Night,None,Daily,23,47,25,Entertainment,Videos,28,0,3
U3974,30,Male,Lopezmouth,Student,Married,Postgraduate,High,Android,Google Play,East,Facebook,289,1,20,25,Yes,Beta,Regular,Afternoon,10 mins every hour,Monthly,62,34,162,Entertainment,Text Posts,25,7,1
U3975,19,Other,South Nicholas,Professional,Widowed,High School,Middle,iOS,Apple Store,West,Twitter,244,13,45,28,No,v1.1,Regular,Morning,5 mins every hour,Daily,80,74,206,Education,Stories,10,1,7
U3976,43,Invalid,Robertmouth,Retired,Widowed,Undergraduate,High,iOS,Apple Store,South,Facebook,Invalid,1,32,17,No,v1.0,Binge,Night,10 mins every hour,Monthly,65,30,466,Work,Photos,19,8,5
U3977,22,Invalid,South Susan,Professional,Married,Undergraduate,High,Android,Apple Store,South,Facebook,67,Invalid,10,7,No,v1.0,Binge,Morning,5 mins every hour,Weekly,97,85,117,News,Videos,15,7,4
